data_02_k5,data_02_k6
0.02832889793351996,2.9813585583426723
0.02490926179324332,3.121281355741712
0.03917122811173149,2.9647085607412667
0.040636547534080546,3.443973151021303
0.040146027813581175,3.304595088133764
0.0382081604457638,2.930669342927505
0.038634202085236415,2.0768034566483204
0.04061168822807419,3.117853560302717
0.038836186353459944,2.8803793221146394
0.038333297825616786,2.950249352836359
0.0396175534909559,3.0580341040605923
0.039485880252530574,2.750581287736797
0.039853705159119776,3.1424624172781868
0.03790656202961652,3.415324413826652
0.029523557530179885,3.834967259023833
0.027740124892032928,3.0783058499873257
0.024672918701917037,1.9663152652057057
0.03883484942209394,2.815146911365199
0.034891048617583055,3.0142619319605473
0.029816464867220942,3.0707979215240777
0.02846295044610774,2.8914941969255232
0.024362119907809704,3.0897697394992614
0.04169775240521879,2.9744582065624168
0.039850181129742326,3.499594303802169
0.04230633880968807,3.6750086270733595
0.04133504250841127,3.0555191040191167
0.04059718629466625,2.2083948397464837
0.03833332272913709,2.7926034581615107
0.041026928044242586,2.8164827362583496
0.04000269390157474,3.0300297385617996
0.040902187824489414,3.0227311485017774
0.0388274339099246,3.1183639031874555
0.042781814027049996,3.105741457071053
0.032890158557881646,3.677949142248353
0.03191031048610197,3.6029897135183147
0.028995253177393696,3.0783976712151953
0.023879578883762038,2.282298848319708
0.04113856307597799,3.1188314695253077
0.03981268271236853,3.0797299036432904
0.03233180985181649,2.7347240267309254
0.03230674240519379,2.942078781384443
0.027799575544152633,3.0449572281605986
0.042461488318234875,2.9868347614588515
0.040818353207517,3.535674957557071
0.03970220688100241,3.525552741045301
0.04162053493735081,3.06582502236342
0.03673970800889472,2.1364932901404208
0.040863664968858036,3.0739746859621726
0.0409865085079639,2.79694781749571
0.04058998729281791,3.1161431051936477
0.04204252589034825,2.9730046474747063
0.03948497186210752,3.1785405398253648
0.03733131512675309,2.947580402770425
0.036731939326971934,3.3158671481542528
0.032447404579890815,3.765343682526263
0.027993502954501856,3.0565855170043696
0.024759858742454486,2.1265113395055235
0.04130144059852651,3.1085322557339636
0.0360043066579682,2.858796941070033
0.02989084683606546,2.928840316121362
0.029275808800879738,2.765015379041169
0.020981879746027925,2.9215464210287876
0.04063103175676894,2.890372074220201
0.041418798459353694,3.550004396418622
0.039726976610818227,3.6382593763838136
0.04062138426051099,3.036487796734541
0.04036978389506906,2.237701602957311
0.040570053351779274,2.9210387750460627
0.041368323528102706,3.138352347067034
0.04044203929046934,3.0172925594954623
0.03987899987075226,3.2593699015563344
0.04044210485141727,2.9810047165560065
0.035987331516484394,2.8121661881963362
0.0358757228790231,3.5347552853811717
0.032442995934178584,3.6385808136538342
0.02768935614508727,3.2357506553379074
0.022525574331408674,2.014986873546832
0.0380336221159139,3.0890756429023822
0.03586732809225724,3.0947781506184597
0.031571669725508664,2.9289729477344624
0.02741063587979759,2.7776859810909924
0.022128615583337417,2.826955842436986
0.04168691563516056,2.9283203890364637
0.04126313576446429,3.691978872203035
0.039693160305424094,3.5740654687622824
0.03719829196896628,2.9917596266976236
0.04008994375901254,2.1958904284003387
0.03878496301232179,3.322183079907216
0.03926657577745218,3.0077092267956047
0.04103966698744563,2.9968777638271207
0.03897029218075662,3.125436679675597
0.04258487251713152,2.99643672347402
0.040899627752644906,2.9883105001796846
0.03762632834832346,3.371259912688817
0.03571337635839116,3.4675762502653997
0.025665840936899054,3.0478898607368317
0.024234733574632003,2.3548345449216277
0.041457935482834114,3.0170950118454942
0.033776826361618946,2.8960754706393463
0.03173874410843313,3.306363133615271
0.025023635881250537,3.1357265582215224
0.023156425188425728,3.1999189079984904
0.038177278976042554,3.01723478815953
0.0382407184932756,3.618421971163401
0.042374047181980935,3.7740865207681384
0.04127616105214323,3.3111919505493383
0.04199427825385864,2.1441750105811184
0.04076325958125552,2.883360694622888
0.03970367652895841,3.1465156450018585
0.04086605462957176,3.0548828797950396
0.03833899033650047,2.927458412359906
0.03877663037799429,3.0474355044016197
0.038415187791253504,3.067444966811886
0.03421373374090634,3.7294236549762436
0.03273694615916497,3.4558795665296076
0.028385673492001957,3.047705616092645
0.02459383673561545,2.1892239262512363
0.03837741732374164,2.9050423345416636
0.0364793498955833,3.1966862290501874
0.03373538721387348,2.9250519031658286
0.029321476642635992,2.9941717976692455
0.02448210184274945,3.031243378888387
0.044120719621957426,2.857765342729533
0.040161471774420573,3.296402725443886
0.040943737476734014,3.6715930166065687
0.04231305958576185,2.8589825697795455
0.04066043119551045,2.3512043941660385
0.039337574619132315,2.974541936150166
0.039941540444472415,3.0438022501719644
0.04106425580119355,3.1581385060453777
0.03984721985528801,3.023553365456696
0.04398079660355434,3.051731871373799
0.04030200497492773,2.838930824965986
0.036004569676195565,3.483440861619974
0.031982326672305,3.47094988304746
0.02690109495609168,3.003507164181585
0.023656792775360362,2.3241759177634354
0.04167853860249492,2.956802985846833
0.03330253367273802,2.8986499885756856
0.03126758314681519,3.0124365605073966
0.026939828358878697,3.2408016828998267
0.023564371944930638,2.8543266635712587
0.03977398118834798,2.8793546902087903
0.04024984913164052,3.5380360336907843
0.04056894017860541,3.3453770089050945
0.04035313806555304,3.1272540096649974
0.03772622648399282,2.2746438767676493
0.041254673406550944,3.2759543233385333
0.04025072477980116,3.0056080233021603
0.0401545373345319,3.008371947708036
0.03704244355945974,2.7994647529629306
0.039875937653134075,2.93027191433202
0.04008757844009188,2.7466549952087362
0.03360208279275719,3.3778219873273505
0.033577693153696395,3.408181199149186
0.02672077767427755,3.099584858240886
0.023483605821079827,2.1775700614401554
0.04368809917127311,2.8650475594490117
0.035511248576144315,2.937988866030752
0.03441983268293193,2.9076618092531668
0.027868660953958853,3.094456033718725
0.02230625514248256,3.198621097889041
0.041081219864758795,2.8710952068563573
0.04072732449449238,3.4844031428120315
0.04050116603519094,3.5292029763581203
0.04171282565884535,2.9278679537156
0.03916381328448654,2.1300971186693523
